time,Zero,DIF,DEA,macd
20070314,0.00,0.80,0.65,0.30
20070315,0.00,0.81,0.71,0.19
20070316,0.00,0.78,0.74,0.08
20070319,0.00,0.95,0.82,0.25
20070320,0.00,1.07,0.92,0.29
20070321,0.00,1.43,1.13,0.62
20070322,0.00,1.61,1.32,0.59
20070323,0.00,1.60,1.43,0.33
20070326,0.00,1.85,1.60,0.51
20070327,0.00,1.88,1.71,0.33
20070328,0.00,1.50,1.63,-0.25
20070329,0.00,1.28,1.49,-0.42
20070330,0.00,0.97,1.28,-0.62
20070402,0.00,0.85,1.11,-0.52
20070403,0.00,0.86,1.01,-0.30
20070404,0.00,0.80,0.93,-0.25
20070405,0.00,0.79,0.87,-0.16
20070409,0.00,0.61,0.77,-0.32
20070410,0.00,0.55,0.68,-0.26
20070411,0.00,0.26,0.51,-0.50
20070412,0.00,0.01,0.31,-0.60
20070413,0.00,-0.42,0.02,-0.88
20070416,0.00,-0.49,-0.18,-0.62
20070417,0.00,-0.67,-0.38,-0.59
20070418,0.00,-0.75,-0.53,-0.44
20070419,0.00,-0.78,-0.63,-0.31
20070420,0.00,-0.67,-0.65,-0.05
20070423,0.00,-0.22,-0.48,0.52
20070424,0.00,0.04,-0.27,0.61
20070425,0.00,0.49,0.03,0.91
20070426,0.00,1.24,0.52,1.45
20070427,0.00,1.81,1.04,1.55
20070430,0.00,2.07,1.45,1.24
20070501,0.00,2.09,1.71,0.77
20070502,0.00,2.15,1.88,0.54
20070503,0.00,2.10,1.97,0.26
20070504,0.00,2.05,2.00,0.09
20070507,0.00,2.37,2.15,0.44
20070508,0.00,2.64,2.35,0.59
20070509,0.00,2.95,2.59,0.73
20070510,0.00,3.09,2.79,0.60
20070511,0.00,3.25,2.97,0.55
20070514,0.00,3.30,3.11,0.39
20070515,0.00,2.94,3.04,-0.20
20070516,0.00,2.57,2.85,-0.56
20070517,0.00,2.54,2.72,-0.38
20070518,0.00,2.50,2.63,-0.27
20070521,0.00,2.65,2.64,0.02
20070522,0.00,2.86,2.73,0.26
20070523,0.00,2.78,2.75,0.06
20070524,0.00,2.30,2.57,-0.54
20070525,0.00,2.33,2.47,-0.28
20070529,0.00,2.36,2.43,-0.14
20070530,0.00,2.91,2.62,0.58
20070531,0.00,3.48,2.97,1.03
20070601,0.00,3.28,3.09,0.38
20070604,0.00,3.45,3.24,0.43
20070605,0.00,3.60,3.38,0.44
20070606,0.00,3.69,3.50,0.36
20070607,0.00,3.65,3.56,0.17
20070608,0.00,3.54,3.55,-0.03
20070611,0.00,2.71,3.22,-1.01
20070612,0.00,2.12,2.78,-1.31
20070613,0.00,1.26,2.17,-1.82
20070614,0.00,0.86,1.65,-1.57
20070615,0.00,0.83,1.32,-0.98
20070618,0.00,1.44,1.37,0.14
20070619,0.00,1.54,1.44,0.21
20070620,0.00,1.24,1.36,-0.23
20070621,0.00,1.35,1.35,-0.02
20070622,0.00,1.22,1.30,-0.16
20070625,0.00,1.01,1.18,-0.36
20070626,0.00,0.45,0.89,-0.88
20070627,0.00,0.41,0.70,-0.58
20070628,0.00,0.18,0.49,-0.63
20070629,0.00,0.24,0.39,-0.30
20070702,0.00,0.16,0.29,-0.28
20070703,0.00,0.94,0.55,0.78
20070705,0.00,2.18,1.21,1.96
20070706,0.00,2.79,1.84,1.90
20070709,0.00,2.77,2.21,1.11
20070710,0.00,2.93,2.50,0.86
20070711,0.00,2.91,2.66,0.50
20070712,0.00,3.02,2.81,0.43
20070713,0.00,3.49,3.08,0.82
20070716,0.00,3.69,3.32,0.73
20070717,0.00,3.77,3.50,0.54
20070718,0.00,3.56,3.53,0.07
20070719,0.00,3.55,3.54,0.03
20070720,0.00,3.94,3.70,0.48
20070723,0.00,4.01,3.82,0.37
20070724,0.00,2.63,3.34,-1.43
20070725,0.00,2.01,2.81,-1.60
20070726,0.00,2.80,2.81,-0.01
20070727,0.00,2.87,2.83,0.07
20070730,0.00,2.44,2.67,-0.47
20070731,0.00,0.70,1.88,-2.37
20070801,0.00,0.07,1.16,-2.18
20070802,0.00,-0.11,0.65,-1.52
20070803,0.00,-0.87,0.04,-1.83
20070806,0.00,-0.82,-0.30,-1.04
20070807,0.00,-0.79,-0.50,-0.58
20070808,0.00,-0.88,-0.65,-0.46
20070809,0.00,-1.99,-1.19,-1.61
20070810,0.00,-2.79,-1.83,-1.92
20070813,0.00,-2.76,-2.20,-1.12
20070814,0.00,-3.17,-2.59,-1.16
20070815,0.00,-3.88,-3.11,-1.55
20070816,0.00,-4.57,-3.69,-1.75
20070817,0.00,-4.08,-3.85,-0.47
20070820,0.00,-3.60,-3.75,0.30
20070821,0.00,-2.39,-3.20,1.63
20070822,0.00,-0.85,-2.26,2.83
20070823,0.00,-0.07,-1.39,2.63
20070824,0.00,1.01,-0.43,2.87
20070827,0.00,1.19,0.22,1.95
20070828,0.00,0.48,0.32,0.31
20070829,0.00,1.06,0.62,0.89
20070830,0.00,1.69,1.05,1.28
20070831,0.00,2.32,1.56,1.53
20070904,0.00,3.42,2.30,2.24
20070905,0.00,2.90,2.54,0.72
20070906,0.00,2.21,2.41,-0.39
20070907,0.00,1.24,1.94,-1.41
20070910,0.00,1.30,1.68,-0.77
20070911,0.00,1.11,1.45,-0.69
20070912,0.00,1.14,1.33,-0.38
20070913,0.00,1.16,1.26,-0.20
20070914,0.00,1.36,1.30,0.12
20070917,0.00,1.37,1.33,0.08
20070918,0.00,1.67,1.46,0.42
20070919,0.00,1.77,1.59,0.37
20070920,0.00,1.69,1.63,0.13
20070921,0.00,2.13,1.83,0.60
20070924,0.00,2.89,2.25,1.28
20070925,0.00,3.95,2.93,2.03
20070926,0.00,4.37,3.51,1.73
20070927,0.00,4.70,3.98,1.43
20070928,0.00,4.56,4.21,0.69
20071001,0.00,4.70,4.41,0.58
20071002,0.00,4.90,4.60,0.58
20071003,0.00,4.74,4.66,0.16
20071004,0.00,4.21,4.48,-0.54
20071005,0.00,4.46,4.47,-0.02
20071008,0.00,5.35,4.82,1.06
20071009,0.00,5.67,5.16,1.02
20071010,0.00,5.49,5.29,0.39
20071011,0.00,4.49,4.97,-0.96
20071012,0.00,4.42,4.75,-0.66
20071015,0.00,4.16,4.52,-0.71
20071016,0.00,4.20,4.39,-0.38
20071017,0.00,4.51,4.44,0.14
20071018,0.00,4.62,4.51,0.22
20071019,0.00,4.06,4.33,-0.54
20071022,0.00,4.11,4.24,-0.26
20071023,0.00,5.66,4.81,1.70
20071024,0.00,6.35,5.42,1.85
20071025,0.00,6.06,5.68,0.76
20071026,0.00,5.91,5.77,0.28
20071029,0.00,5.63,5.71,-0.17
20071030,0.00,5.50,5.63,-0.25
20071031,0.00,5.62,5.63,-0.01
20071101,0.00,5.11,5.42,-0.62
20071102,0.00,4.65,5.11,-0.93
20071105,0.00,3.93,4.64,-1.41
20071106,0.00,4.13,4.44,-0.60
20071107,0.00,3.31,3.98,-1.36
20071108,0.00,1.12,2.84,-3.44
20071109,0.00,-1.71,1.02,-5.46
20071112,0.00,-5.03,-1.40,-7.26
20071113,0.00,-4.55,-2.66,-3.77
20071114,0.00,-4.61,-3.44,-2.34
20071115,0.00,-4.72,-3.95,-1.54
20071116,0.00,-4.30,-4.09,-0.42
20071119,0.00,-4.21,-4.14,-0.15
20071120,0.00,-3.29,-3.80,1.02
20071121,0.00,-2.64,-3.34,1.39
20071123,0.00,-1.70,-2.68,1.96
20071126,0.00,-0.91,-1.97,2.13
20071127,0.00,-0.07,-1.21,2.29
20071128,0.00,1.23,-0.24,2.92
20071129,0.00,2.55,0.88,3.34
20071130,0.00,2.96,1.71,2.50
20071203,0.00,2.61,2.07,1.08
20071204,0.00,2.42,2.21,0.43
20071205,0.00,3.03,2.54,0.98
20071206,0.00,3.91,3.08,1.64
20071207,0.00,4.91,3.81,2.19
20071210,0.00,5.31,4.41,1.79
20071211,0.00,4.52,4.46,0.14
20071212,0.00,4.19,4.35,-0.32
20071213,0.00,3.96,4.19,-0.47
20071214,0.00,3.44,3.89,-0.90
20071217,0.00,2.14,3.19,-2.11
20071218,0.00,1.04,2.33,-2.58
20071219,0.00,0.35,1.54,-2.37
20071220,0.00,0.50,1.12,-1.25
20071221,0.00,1.53,1.28,0.48
20071224,0.00,2.79,1.89,1.81
20071226,0.00,3.47,2.52,1.90
20071227,0.00,3.69,2.99,1.41
20071228,0.00,3.86,3.34,1.04
20071231,0.00,3.55,3.42,0.26
20080102,0.00,2.76,3.16,-0.80
20080103,0.00,2.17,2.76,-1.18
20080104,0.00,-0.40,1.50,-3.80
20080107,0.00,-2.31,-0.03,-4.56
20080108,0.00,-4.29,-1.73,-5.12
20080109,0.00,-4.17,-2.71,-2.92
20080110,0.00,-4.12,-3.27,-1.69
20080111,0.00,-4.68,-3.83,-1.69
20080114,0.00,-3.96,-3.89,-0.16
20080115,0.00,-4.76,-4.23,-1.04
20080116,0.00,-6.39,-5.10,-2.59
20080117,0.00,-6.95,-5.84,-2.22
20080118,0.00,-6.94,-6.28,-1.33
20080122,0.00,-7.47,-6.76,-1.43
20080123,0.00,-9.86,-8.00,-3.72
20080124,0.00,-11.41,-9.36,-4.10
20080125,0.00,-12.70,-10.70,-4.00
20080128,0.00,-12.96,-11.60,-2.72
20080129,0.00,-12.38,-11.91,-0.93
20080130,0.00,-11.43,-11.72,0.58
20080131,0.00,-9.92,-11.00,2.16
20080201,0.00,-8.83,-10.13,2.61
20080204,0.00,-8.09,-9.32,2.44
20080205,0.00,-7.64,-8.65,2.01
20080206,0.00,-8.11,-8.43,0.65
20080207,0.00,-8.17,-8.33,0.32
20080208,0.00,-7.27,-7.90,1.27
20080211,0.00,-5.85,-7.08,2.46
20080212,0.00,-5.40,-6.41,2.02
20080213,0.00,-4.26,-5.55,2.58
20080214,0.00,-3.66,-4.79,2.27
20080215,0.00,-3.55,-4.29,1.49
20080219,0.00,-3.69,-4.05,0.73
20080220,0.00,-3.39,-3.78,0.80
20080221,0.00,-3.39,-3.63,0.48
20080222,0.00,-3.55,-3.60,0.09
20080225,0.00,-3.46,-3.54,0.16
20080226,0.00,-3.35,-3.47,0.23
20080227,0.00,-2.60,-3.12,1.03
20080228,0.00,-1.05,-2.29,2.49
20080229,0.00,-0.75,-1.68,1.85
20080303,0.00,-1.01,-1.41,0.80
20080304,0.00,-0.71,-1.13,0.84
20080305,0.00,-0.52,-0.88,0.73
20080306,0.00,-0.89,-0.89,-0.00
20080307,0.00,-0.89,-0.89,-0.00
20080310,0.00,-1.22,-1.02,-0.40
20080311,0.00,-0.28,-0.72,0.89
20080312,0.00,0.12,-0.39,1.01
20080313,0.00,0.63,0.02,1.22
20080314,0.00,0.73,0.31,0.85
20080317,0.00,0.78,0.49,0.57
20080318,0.00,1.65,0.96,1.38
20080319,0.00,1.66,1.24,0.85
20080320,0.00,2.11,1.59,1.05
20080324,0.00,3.20,2.23,1.94
20080325,0.00,3.94,2.92,2.05
20080326,0.00,4.82,3.68,2.28
20080327,0.00,4.47,4.00,0.95
20080328,0.00,4.47,4.19,0.57
20080331,0.00,4.36,4.25,0.21
20080401,0.00,4.97,4.54,0.86
20080402,0.00,4.85,4.67,0.37
20080403,0.00,5.17,4.87,0.61
20080404,0.00,5.37,5.07,0.60
20080407,0.00,5.67,5.31,0.72
20080408,0.00,5.18,5.26,-0.15
20080409,0.00,4.48,4.94,-0.94
20080410,0.00,4.31,4.69,-0.77
20080411,0.00,2.97,4.00,-2.07
20080414,0.00,2.12,3.25,-2.26
20080415,0.00,1.60,2.59,-1.98
20080416,0.00,1.97,2.34,-0.74
20080417,0.00,2.23,2.30,-0.13
20080418,0.00,3.24,2.67,1.13
20080421,0.00,4.74,3.50,2.48
20080422,0.00,4.33,3.83,0.99
20080423,0.00,4.28,4.01,0.54
20080424,0.00,4.95,4.39,1.12
20080425,0.00,5.26,4.74,1.05
20080428,0.00,5.60,5.08,1.04
20080429,0.00,5.98,5.44,1.08
20080430,0.00,5.81,5.59,0.44
20080501,0.00,6.33,5.89,0.89
20080502,0.00,6.53,6.14,0.77
20080505,0.00,6.93,6.46,0.94
20080506,0.00,7.16,6.74,0.84
20080507,0.00,6.43,6.62,-0.37
20080508,0.00,6.07,6.40,-0.65
20080509,0.00,5.38,5.99,-1.22
20080512,0.00,5.41,5.76,-0.70
20080513,0.00,5.46,5.64,-0.36
20080514,0.00,4.74,5.28,-1.08
20080515,0.00,4.60,5.01,-0.81
20080516,0.00,4.03,4.62,-1.18
20080519,0.00,2.94,3.94,-2.01
20080520,0.00,2.48,3.36,-1.76
20080521,0.00,1.00,2.41,-2.84
20080522,0.00,-0.12,1.40,-3.04
20080523,0.00,-0.20,0.76,-1.93
20080527,0.00,0.50,0.66,-0.31
20080528,0.00,1.00,0.79,0.41
20080529,0.00,1.21,0.96,0.51
20080530,0.00,1.59,1.21,0.76
20080602,0.00,1.38,1.28,0.20
20080603,0.00,1.09,1.20,-0.23
20080604,0.00,0.84,1.06,-0.44
20080605,0.00,1.26,1.14,0.24
20080606,0.00,0.92,1.05,-0.26
20080609,0.00,0.10,0.67,-1.14
20080610,0.00,0.17,0.47,-0.60
20080611,0.00,-0.48,0.09,-1.14
20080612,0.00,-1.94,-0.72,-2.44
20080613,0.00,-2.88,-1.58,-2.59
20080616,0.00,-2.70,-2.03,-1.34
20080617,0.00,-1.83,-1.95,0.25
20080618,0.00,-1.60,-1.81,0.42
20080619,0.00,-1.09,-1.52,0.87
20080620,0.00,-1.53,-1.52,-0.02
20080623,0.00,-2.04,-1.73,-0.62
20080624,0.00,-2.26,-1.94,-0.64
20080625,0.00,-1.71,-1.85,0.28
20080626,0.00,-2.61,-2.15,-0.91
20080627,0.00,-2.79,-2.41,-0.76
20080630,0.00,-3.17,-2.71,-0.91
20080701,0.00,-2.23,-2.52,0.57
20080702,0.00,-2.50,-2.51,0.03
20080703,0.00,-2.28,-2.42,0.27
20080707,0.00,-1.34,-1.99,1.30
20080708,0.00,-0.08,-1.22,2.29
20080709,0.00,-0.06,-0.76,1.40
20080710,0.00,0.30,-0.34,1.26
20080711,0.00,-0.08,-0.23,0.31
20080714,0.00,-0.12,-0.19,0.14
20080715,0.00,-0.74,-0.41,-0.67
20080716,0.00,-0.64,-0.50,-0.28
20080717,0.00,-0.70,-0.58,-0.23
20080718,0.00,-1.66,-1.01,-1.29
20080721,0.00,-2.01,-1.41,-1.20
20080722,0.00,-2.76,-1.95,-1.61
20080723,0.00,-2.50,-2.17,-0.65
20080724,0.00,-3.27,-2.61,-1.32
20080725,0.00,-3.16,-2.83,-0.67
20080728,0.00,-4.07,-3.33,-1.49
20080729,0.00,-4.08,-3.63,-0.91
20080730,0.00,-3.52,-3.59,0.13
20080731,0.00,-3.17,-3.42,0.50
20080801,0.00,-3.15,-3.31,0.33
20080804,0.00,-3.50,-3.38,-0.22
20080805,0.00,-2.51,-3.03,1.05
20080806,0.00,-1.30,-2.34,2.09
20080807,0.00,-0.59,-1.64,2.10
20080808,0.00,0.72,-0.69,2.83
20080811,0.00,2.07,0.41,3.32
20080812,0.00,3.26,1.55,3.42
20080813,0.00,4.23,2.62,3.21
20080814,0.00,4.65,3.43,2.43
20080815,0.00,4.20,3.74,0.93
20080818,0.00,3.71,3.73,-0.04
20080819,0.00,2.99,3.43,-0.88
20080820,0.00,2.76,3.16,-0.81
20080821,0.00,2.28,2.81,-1.06
20080822,0.00,2.26,2.59,-0.67
20080825,0.00,1.54,2.17,-1.26
20080826,0.00,1.20,1.78,-1.17
20080827,0.00,1.08,1.50,-0.84
20080828,0.00,0.84,1.24,-0.80
20080829,0.00,0.05,0.76,-1.42
20080902,0.00,-0.91,0.09,-2.01
20080903,0.00,-1.35,-0.48,-1.73
20080904,0.00,-2.39,-1.25,-2.28
20080905,0.00,-3.07,-1.98,-2.19
20080908,0.00,-3.69,-2.66,-2.05
20080909,0.00,-4.81,-3.52,-2.57
20080910,0.00,-5.30,-4.23,-2.14
20080911,0.00,-5.24,-4.64,-1.21
20080912,0.00,-5.52,-4.99,-1.06
20080915,0.00,-6.70,-5.67,-2.04
20080916,0.00,-7.21,-6.29,-1.84
20080917,0.00,-8.95,-7.35,-3.19
20080918,0.00,-8.76,-7.91,-1.68
20080919,0.00,-7.30,-7.67,0.73
20080922,0.00,-7.53,-7.61,0.17
20080923,0.00,-7.96,-7.75,-0.41
20080924,0.00,-7.63,-7.70,0.15
20080925,0.00,-6.66,-7.28,1.25
20080926,0.00,-6.32,-6.90,1.16
20080929,0.00,-9.13,-7.79,-2.68
20080930,0.00,-9.29,-8.39,-1.79
20081001,0.00,-9.65,-8.89,-1.51
20081002,0.00,-10.76,-9.64,-2.25
20081003,0.00,-11.44,-10.36,-2.16
20081006,0.00,-11.24,-10.71,-1.05
20081007,0.00,-11.94,-11.20,-1.47
20081008,0.00,-11.79,-11.44,-0.70
20081009,0.00,-11.36,-11.41,0.09
20081010,0.00,-9.49,-10.64,2.30
20081013,0.00,-6.03,-8.80,5.53
20081014,0.00,-4.55,-7.10,5.09
20081015,0.00,-4.34,-5.99,3.32
20081016,0.00,-3.46,-4.98,3.04
20081017,0.00,-3.43,-4.36,1.86
20081020,0.00,-3.12,-3.86,1.49
20081021,0.00,-3.80,-3.84,0.08
20081022,0.00,-3.29,-3.62,0.66
20081023,0.00,-2.65,-3.23,1.16
20081024,0.00,-2.41,-2.90,0.98
20081027,0.00,-2.78,-2.85,0.14
20081028,0.00,-1.78,-2.42,1.29
20081029,0.00,-0.43,-1.62,2.40
20081030,0.00,1.34,-0.44,3.56
20081031,0.00,1.88,0.49,2.78
20081103,0.00,2.04,1.11,1.86
20081104,0.00,2.63,1.72,1.83
20081105,0.00,1.79,1.75,0.08
20081106,0.00,0.60,1.29,-1.38
20081107,0.00,-0.28,0.66,-1.88
20081110,0.00,-1.14,-0.06,-2.16
20081111,0.00,-1.78,-0.75,-2.06
20081112,0.00,-2.76,-1.55,-2.42
20081113,0.00,-2.35,-1.87,-0.96
20081114,0.00,-2.88,-2.28,-1.22
20081117,0.00,-3.40,-2.72,-1.34
20081118,0.00,-3.32,-2.96,-0.71
20081119,0.00,-3.65,-3.24,-0.83
20081120,0.00,-4.53,-3.76,-1.56
20081121,0.00,-4.59,-4.09,-1.00
20081124,0.00,-2.96,-3.64,1.36
20081125,0.00,-2.14,-3.04,1.79
20081126,0.00,-0.96,-2.21,2.50
20081128,0.00,-0.53,-1.53,2.02
20081201,0.00,-0.77,-1.23,0.91
20081202,0.00,-0.39,-0.89,1.01
20081203,0.00,0.35,-0.40,1.50
20081204,0.00,0.15,-0.18,0.66
20081205,0.00,0.39,0.05,0.68
20081208,0.00,1.34,0.57,1.55
20081209,0.00,1.91,1.11,1.62
20081210,0.00,1.92,1.43,0.98
20081211,0.00,1.39,1.42,-0.05
20081212,0.00,1.48,1.44,0.07
20081215,0.00,0.97,1.25,-0.57
20081216,0.00,0.71,1.03,-0.65
20081217,0.00,-0.37,0.47,-1.69
20081218,0.00,-0.98,-0.11,-1.74
20081219,0.00,-1.23,-0.56,-1.35
20081222,0.00,-1.94,-1.11,-1.66
20081223,0.00,-2.21,-1.55,-1.32
20081224,0.00,-2.47,-1.92,-1.11
20081226,0.00,-2.42,-2.12,-0.60
20081229,0.00,-2.18,-2.14,-0.07
20081230,0.00,-1.99,-2.08,0.19
20081231,0.00,-1.92,-2.02,0.19
20090102,0.00,-1.03,-1.62,1.18
20090105,0.00,0.10,-0.93,2.07
20090106,0.00,0.57,-0.33,1.80
20090107,0.00,0.54,0.02,1.05
20090108,0.00,0.75,0.31,0.88
20090109,0.00,0.54,0.40,0.28
20090112,0.00,0.12,0.29,-0.34
20090113,0.00,-0.28,0.06,-0.69
20090114,0.00,-0.86,-0.31,-1.10
20090115,0.00,-1.45,-0.76,-1.37
20090116,0.00,-1.91,-1.22,-1.37
20090120,0.00,-2.70,-1.81,-1.77
20090121,0.00,-2.41,-2.05,-0.72
20090122,0.00,-1.35,-1.77,0.85
20090123,0.00,-0.64,-1.32,1.36
20090126,0.00,0.00,-0.79,1.58
20090127,0.00,0.55,-0.25,1.61
20090128,0.00,1.36,0.39,1.94
20090129,0.00,1.63,0.89,1.48
20090130,0.00,1.32,1.06,0.52
20090202,0.00,1.27,1.14,0.25
20090203,0.00,1.40,1.24,0.31
20090204,0.00,1.50,1.35,0.31
20090205,0.00,1.92,1.58,0.69
20090206,0.00,2.56,1.97,1.18
20090209,0.00,3.25,2.48,1.54
20090210,0.00,2.87,2.64,0.47
20090211,0.00,2.38,2.53,-0.31
20090212,0.00,2.33,2.45,-0.25
20090213,0.00,2.18,2.34,-0.32
20090217,0.00,1.35,1.95,-1.19
20090218,0.00,0.76,1.47,-1.43
20090219,0.00,-0.17,0.82,-1.97
20090220,0.00,-0.65,0.23,-1.75
20090223,0.00,-1.52,-0.47,-2.10
20090224,0.00,-1.52,-0.89,-1.26
20090225,0.00,-1.33,-1.07,-0.53
20090226,0.00,-1.44,-1.22,-0.45
20090227,0.00,-1.43,-1.30,-0.26
20090302,0.00,-1.57,-1.41,-0.31
20090303,0.00,-1.52,-1.45,-0.13
20090304,0.00,-1.03,-1.28,0.51
20090305,0.00,-1.02,-1.18,0.31
20090306,0.00,-1.48,-1.30,-0.36
20090309,0.00,-2.01,-1.59,-0.86
20090310,0.00,-1.47,-1.54,0.14
20090311,0.00,-0.50,-1.12,1.25
20090312,0.00,0.64,-0.42,2.12
20090313,0.00,1.25,0.25,2.00
20090316,0.00,1.50,0.75,1.50
20090317,0.00,2.20,1.33,1.74
20090318,0.00,2.80,1.92,1.77
20090319,0.00,3.07,2.38,1.38
20090320,0.00,3.11,2.67,0.87
20090323,0.00,3.87,3.15,1.44
20090324,0.00,4.01,3.50,1.03
20090325,0.00,3.93,3.67,0.53
20090326,0.00,4.21,3.89,0.65
20090327,0.00,3.77,3.84,-0.13
20090330,0.00,3.02,3.51,-0.99
20090331,0.00,2.52,3.11,-1.19
20090401,0.00,2.62,2.92,-0.59
20090402,0.00,3.15,3.01,0.28
20090403,0.00,3.82,3.33,0.97
20090406,0.00,4.42,3.77,1.30
20090407,0.00,4.12,3.91,0.42
20090408,0.00,3.95,3.92,0.05
20090409,0.00,4.15,4.01,0.27
20090413,0.00,4.20,4.09,0.22
20090414,0.00,3.78,3.97,-0.37
20090415,0.00,3.28,3.69,-0.83
20090416,0.00,3.38,3.57,-0.37
20090417,0.00,3.59,3.57,0.02
20090420,0.00,3.15,3.40,-0.51
20090421,0.00,2.93,3.21,-0.57
20090422,0.00,2.64,2.99,-0.69
20090423,0.00,2.92,2.96,-0.09
20090424,0.00,2.75,2.87,-0.25
20090427,0.00,2.65,2.79,-0.27
20090428,0.00,2.37,2.62,-0.50
20090429,0.00,2.27,2.48,-0.41
20090430,0.00,2.22,2.38,-0.31
20090501,0.00,2.30,2.35,-0.09
20090504,0.00,2.94,2.59,0.72
20090505,0.00,3.31,2.88,0.87
20090506,0.00,3.37,3.07,0.59
20090507,0.00,2.78,2.95,-0.36
20090508,0.00,2.32,2.70,-0.76
20090511,0.00,2.00,2.42,-0.84
20090512,0.00,0.98,1.85,-1.72
20090513,0.00,-0.38,0.95,-2.67
20090514,0.00,-0.71,0.29,-1.99
20090515,0.00,-0.95,-0.21,-1.49
20090518,0.00,-0.46,-0.31,-0.30
20090519,0.00,-0.03,-0.20,0.34
20090520,0.00,0.02,-0.11,0.25
20090521,0.00,-0.20,-0.15,-0.11
20090522,0.00,-0.57,-0.31,-0.50
20090526,0.00,0.42,-0.02,0.88
20090527,0.00,1.33,0.52,1.62
20090528,0.00,2.12,1.16,1.92
20090529,0.00,2.62,1.74,1.76
20090601,0.00,3.33,2.38,1.90
20090602,0.00,3.64,2.88,1.52
20090603,0.00,3.90,3.29,1.22
20090604,0.00,4.29,3.69,1.20
20090605,0.00,4.49,4.01,0.96
20090608,0.00,4.31,4.13,0.36
20090609,0.00,3.87,4.03,-0.32
20090610,0.00,3.08,3.65,-1.13
20090611,0.00,2.43,3.16,-1.46
20090612,0.00,1.51,2.50,-1.98
20090615,0.00,0.76,1.81,-2.09
20090616,0.00,0.31,1.21,-1.80
20090617,0.00,-0.09,0.69,-1.56
20090618,0.00,-0.29,0.29,-1.17
20090619,0.00,0.11,0.22,-0.22
20090622,0.00,0.05,0.15,-0.20
20090623,0.00,-0.46,-0.09,-0.74
20090624,0.00,-0.45,-0.24,-0.42
20090625,0.00,0.10,-0.10,0.40
20090626,0.00,0.80,0.26,1.08
20090629,0.00,1.13,0.61,1.04
20090630,0.00,1.35,0.91,0.89
20090701,0.00,1.49,1.14,0.70
20090702,0.00,1.11,1.13,-0.03
20090706,0.00,0.63,0.93,-0.59
20090707,0.00,-0.14,0.50,-1.29
20090708,0.00,-0.35,0.16,-1.03
20090709,0.00,-0.59,-0.14,-0.90
20090710,0.00,-0.40,-0.25,-0.31
20090713,0.00,0.27,-0.04,0.62
20090714,0.00,0.67,0.24,0.85
20090715,0.00,1.54,0.76,1.55
20090716,0.00,2.10,1.30,1.61
20090717,0.00,2.96,1.96,2.00
20090720,0.00,3.54,2.59,1.89
20090721,0.00,3.54,2.97,1.14
20090722,0.00,4.15,3.44,1.41
20090723,0.00,4.51,3.87,1.27
20090724,0.00,4.85,4.26,1.18
20090727,0.00,4.88,4.51,0.74
20090728,0.00,4.68,4.58,0.21
20090729,0.00,4.38,4.50,-0.24
20090730,0.00,4.40,4.46,-0.11
20090731,0.00,4.33,4.41,-0.16
20090803,0.00,4.54,4.46,0.16
20090804,0.00,4.36,4.42,-0.12
20090805,0.00,4.00,4.25,-0.50
20090806,0.00,3.45,3.93,-0.96
20090807,0.00,3.20,3.64,-0.87
20090810,0.00,2.81,3.31,-1.00
20090811,0.00,2.18,2.86,-1.35
20090812,0.00,2.06,2.54,-0.95
20090813,0.00,2.35,2.46,-0.23
20090814,0.00,2.19,2.36,-0.32
20090817,0.00,0.98,1.81,-1.65
20090818,0.00,0.83,1.42,-1.17
20090819,0.00,0.79,1.17,-0.75
20090820,0.00,0.98,1.09,-0.22
20090821,0.00,1.47,1.24,0.45
20090824,0.00,1.69,1.42,0.53
20090825,0.00,1.80,1.57,0.45
20090826,0.00,1.51,1.55,-0.07
20090827,0.00,1.56,1.55,0.02
20090828,0.00,1.62,1.58,0.08
20090831,0.00,1.32,1.48,-0.31
20090901,0.00,0.67,1.15,-0.97
20090902,0.00,0.23,0.78,-1.11
20090903,0.00,0.14,0.53,-0.77
20090904,0.00,0.62,0.57,0.11
20090908,0.00,1.26,0.85,0.84
20090909,0.00,1.35,1.05,0.61
20090910,0.00,1.55,1.25,0.60
20090911,0.00,1.55,1.37,0.37
20090914,0.00,1.71,1.51,0.41
20090915,0.00,1.95,1.68,0.53
20090916,0.00,2.97,2.20,1.54
20090917,0.00,3.86,2.86,1.99
20090918,0.00,4.31,3.44,1.74
20090921,0.00,4.27,3.77,0.99
20090922,0.00,4.14,3.92,0.44
20090923,0.00,4.03,3.96,0.14
20090924,0.00,3.56,3.80,-0.48
20090925,0.00,2.92,3.45,-1.06
20090928,0.00,2.95,3.25,-0.60
20090929,0.00,2.74,3.05,-0.61
20090930,0.00,2.49,2.82,-0.66
20091001,0.00,1.60,2.33,-1.47
20091002,0.00,1.56,2.03,-0.93
20091005,0.00,1.64,1.87,-0.47
20091006,0.00,2.19,2.00,0.38
20091007,0.00,2.47,2.19,0.56
20091008,0.00,2.40,2.27,0.26
20091009,0.00,2.43,2.33,0.19
20091012,0.00,2.40,2.36,0.08
20091013,0.00,2.17,2.28,-0.23
20091014,0.00,2.12,2.22,-0.20
20091015,0.00,1.90,2.09,-0.38
20091016,0.00,1.33,1.79,-0.91
20091019,0.00,1.18,1.55,-0.72
20091020,0.00,2.32,1.86,0.93
20091021,0.00,3.80,2.63,2.33
20091022,0.00,4.59,3.42,2.35
